"Momoh, Paul O.; Abrash, Samuel A.; Mabrouki, Ridha; El-Shall, M. Samy",Polymerization of ionized acetylene clusters into covalent bonded ions: Evidence for the formation of benzene radical cation,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,128,38,12408,12409,10.1021/ja064405g,SEP 27 2006,2006,,,37,WOS:000240612700029,,,Momoh,Paul,P,Momoh, Paul O.,Momoh,Momoh, P,"Momoh, P.","Momoh, Paul O.", Abrash, Samuel A.,Abrash,Abrash, S,"Abrash, S."," Abrash, Samuel A.", Mabrouki, Ridha,Mabrouki,Mabrouki, R,"Mabrouki, R."," Mabrouki, Ridha",, El-Shall, M. Samy,El-Shall,El-Shall, M,"El-Shall, M."," El-Shall, M. Samy",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ungaro, M.; Stoler, P.; Aznauryan, I.; Burkert, V. D.; Joo, K.; Smith, L. C.; Adams, G.; Amarian, M.; Ambrozewicz, P.; Anghinolfi, M.; Asryan, G.; Audit, G.; Avakian, H.; Bagdasaryan, H.; Ball, J. P.; Baltzell, N. A.; Barrow, S.; Batourine, V.; Battaglieri, M.; Bedliski, I.; Bektasoglu, M.; Bellis, M.; Benmouna, N.; Berman, B. L.; Biselli, A. S.; Bonner, B. E.; Bouchigny, S.; Boiarinov, S.; Bradford, R.; Branford, D.; Briscoe, W. J.; Brooks, W. K.; Bultmann, S.; Butuceanu, C.; Calarco, J. R.; Careccia, S. L.; Carman, D. S.; Cazes, A.; Chen, S.; Cole, P. L.; Coltharp, P.; Cords, D.; Corvisiero, P.; Crabb, D.; Cummings, J. P.; De Sanctis, E.; DeVita, R.; Degtyarenko, P. V.; Denizli, H.; Dennis, L.; Deur, A.; Dharmawardane, K. V.; Djalali, C.; Dodge, G. E.; Donnelly, J.; Doughty, D.; Dugger, M.; Dytman, S.; Dzyubak, O. P.; Egiyan, H.; Egiyan, K. S.; Elouadrhiri, L.; Eugenio, P.; Fatemi, R.; Fedotov, G.; Feldman, G.; Feuerbach, R. J.; Funsten, H.; Garcon, M.; Gavalian, G.; Gilfoyle, G. P.; Giovanetti, K. L.; Girod, F. X.; Goetz, J.; Gordon, C. I. O.; Gothe, R. W.; Griffioen, K. A.; Guidal, M.; Guillo, M.; Guler, N.; Guo, L.; Gyurjyan, V.; Hadjidakis, C.; Hakobyan, R. S.; Hardie, J.; Heddle, D.; Hersman, F. W.; Hleiqawi, I.; Holtrop, M.; Hicks, K.; Hyde-Wright, C. E.; Ilieva, Y.; Ireland, D. G.; Ishkhanov, B. S.; Ito, M. M.; Jenkins, D.; Jo, H. S.; Juengst, H. G.; Kellie, J. D.; Khandaker, M.; Kim, W.; Klein, A.; Klein, F. J.; Klimenko, A. V.; Kossov, M.; Kramer, L. H.; Kubarovsky, V.; Kuhn, J.; Kuhn, S. E.; Lachniet, J.; Laget, J. M.; Langheinrich, J.; Lawrence, D.; Lee, T.; Li, Ji; Livingston, K.; Marchand, C.; Markov, N.; McAleer, S.; McKinnon, B.; McNabb, J. W. C.; Mecking, B. A.; Mehrabyan, S.; Melone, J. J.; Mestayer, M. D.; Meyer, C. A.; Mikhailov, K.; Minehart, R.; Mirazita, M.; Miskimen, R.; Mokeev, V.; Morand, L.; Morrow, S. A.; Mueller, J.; Mutchler, G. S.; Napolitano, J.; Nasseripour, R.; Niccolai, S.; Niculescu, G.; Niculescu, I.; Niczyporuk, B. B.; Niroula, M.; Niyazov, R. A.; Nozar, M.; O'Rielly, G. V.; Osipenko, M.; Ostrovidov, A. I.; Park, K.; Pasyuk, E.; Philips, S. A.; Pivnyuk, N.; Pocanic, D.; Pogorelko, O.; Polli, E.; Pozdniakov, S.; Preedom, B. M.; Price, J. W.; Prok, Y.; Protopopescu, D.; Qin, L. M.; Raue, B. A.; Riccardi, G.; Ricco, G.; Ripani, M.; Ritchie, B. G.; Ronchetti, F.; Rosner, G.; Rossi, P.; Rubin, P. D.; Sabatie, F.; Salgado, C.; Santoro, J. P.; Sapunenko, V.; Schumacher, R. A.; Serov, V. S.; Sharabian, Y. G.; Skabelin, A. V.; Smith, E. S.; Sober, D. I.; Stavinsky, A.; Stepanyan, S. S.; Stepanyan, S.; Stokes, B. E.; Strakovsky, I. I.; Strauch, S.; Taiuti, M.; Tedeschi, D. J.; Thoma, U.; Tkabladze, A.; Todor, L.; Tkachenko, S.; Tur, C.; Vineyard, M. F.; Vlassov, A. V.; Weinstein, L. B.; Weygand, D. P.; Williams, M.; Wolin, E.; Wood, M. H.; Yegneswaran, A.; Zana, L.; Zhang, B.; Zhang, J.; Zhao, B.",Measurement of the N ->Delta (+)(1232) transition at high-momentum transfer by pi(0) electroproduction,PHYSICAL REVIEW LETTERS,97,11,,,10.1103/PhysRevLett.97.112003,SEP 15 2006,2006,,,89,WOS:000240545600017,,,Ungaro,M.,M,Ungaro, M.,Ungaro,Ungaro, M,"Ungaro, M.","Ungaro, M.", Stoler, P.,Stoler,Stoler, P,"Stoler, P."," Stoler, P.", Aznauryan, I.,Aznauryan,Aznauryan, I,"Aznauryan, I."," Aznauryan, I.",, Burkert, V. D.,Burkert,Burkert, V,"Burkert, V."," Burkert, V. D.", Joo, K.,Joo,Joo, K,"Joo, K."," Joo, K."," Smith, L. C."," Adams, G."," Amarian, M."," Ambrozewicz, P."," Anghinolfi, M."," Asryan, G."," Audit, G."," Avakian, H."," Bagdasaryan, H."," Ball, J. P."," Baltzell, N. A."," Barrow, S."," Batourine, V."," Battaglieri, M."," Bedliski, I."," Bektasoglu, M."," Bellis, M."," Benmouna, N."," Berman, B. L."," Biselli, A. S."," Bonner, B. E."," Bouchigny, S."," Boiarinov, S."," Bradford, R."," Branford, D."," Briscoe, W. J."," Brooks, W. K."," Bultmann, S."," Butuceanu, C."," Calarco, J. R."," Careccia, S. L."," Carman, D. S."," Cazes, A."," Chen, S."," Cole, P. L."," Coltharp, P."," Cords, D."," Corvisiero, P."," Crabb, D."," Cummings, J. P."," De Sanctis, E."," DeVita, R."," Degtyarenko, P. V."," Denizli, H."," Dennis, L."," Deur, A."," Dharmawardane, K. V."," Djalali, C."," Dodge, G. E."," Donnelly, J."," Doughty, D."," Dugger, M."," Dytman, S."," Dzyubak, O. P."," Egiyan, H."," Egiyan, K. S."," Elouadrhiri, L."," Eugenio, P."," Fatemi, R."," Fedotov, G."," Feldman, G."," Feuerbach, R. J."," Funsten, H."," Garcon, M."," Gavalian, G."," Gilfoyle, G. P."," Giovanetti, K. L."," Girod, F. X."," Goetz, J."," Gordon, C. I. O."," Gothe, R. W."," Griffioen, K. A."," Guidal, M."," Guillo, M."," Guler, N."," Guo, L."," Gyurjyan, V."," Hadjidakis, C."," Hakobyan, R. S."," Hardie, J."," Heddle, D."," Hersman, F. W."," Hleiqawi, I."," Holtrop, M."," Hicks, K."," Hyde-Wright, C. E."," Ilieva, Y."," Ireland, D. G."," Ishkhanov, B. S."," Ito, M. M."," Jenkins, D."," Jo, H. S."," Juengst, H. G."," Kellie, J. D."," Khandaker, M."," Kim, W."," Klein, A."," Klein, F. J."," Klimenko, A. V."," Kossov, M."," Kramer, L. H."," Kubarovsky, V."," Kuhn, J."," Kuhn, S. E."," Lachniet, J."," Laget, J. M."," Langheinrich, J."," Lawrence, D."," Lee, T."," Li, Ji"," Livingston, K."," Marchand, C."," Markov, N."," McAleer, S."," McKinnon, B."," McNabb, J. W. C."," Mecking, B. A."," Mehrabyan, S."," Melone, J. J."," Mestayer, M. D."," Meyer, C. A."," Mikhailov, K."," Minehart, R."," Mirazita, M."," Miskimen, R."," Mokeev, V."," Morand, L."," Morrow, S. A."," Mueller, J."," Mutchler, G. S."," Napolitano, J."," Nasseripour, R."," Niccolai, S."," Niculescu, G."," Niculescu, I."," Niczyporuk, B. B."," Niroula, M."," Niyazov, R. A."," Nozar, M."," O'Rielly, G. V."," Osipenko, M."," Ostrovidov, A. I."," Park, K."," Pasyuk, E."," Philips, S. A."," Pivnyuk, N."," Pocanic, D."," Pogorelko, O."," Polli, E."," Pozdniakov, S."," Preedom, B. M."," Price, J. W."," Prok, Y."," Protopopescu, D."," Qin, L. M."," Raue, B. A."," Riccardi, G."," Ricco, G."," Ripani, M."," Ritchie, B. G."," Ronchetti, F."," Rosner, G."," Rossi, P."," Rubin, P. D."," Sabatie, F."," Salgado, C."," Santoro, J. P."," Sapunenko, V."," Schumacher, R. A."," Serov, V. S."," Sharabian, Y. G."," Skabelin, A. V."," Smith, E. S."," Sober, D. I."," Stavinsky, A."," Stepanyan, S. S."," Stepanyan, S."," Stokes, B. E."," Strakovsky, I. I."," Strauch, S."," Taiuti, M."," Tedeschi, D. J."," Thoma, U."," Tkabladze, A."," Todor, L."," Tkachenko, S."," Tur, C."," Vineyard, M. F."," Vlassov, A. V."," Weinstein, L. B."," Weygand, D. P."," Williams, M."," Wolin, E."," Wood, M. H."," Yegneswaran, A."," Zana, L."," Zhang, B."," Zhang, J."," Zhao, B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bassett, Kimberley C.; Olsen, Matthew; Myers, William H.; Sabat, Michal; Harman, W. Dean",INOR 607-Rare examples of furanium complexes and their reactivity,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,232,,,,,SEP 10 2006,2006,,,0,WOS:000207781606875,,,Bassett,Kimberley,K,Bassett, Kimberley C.,Bassett,Bassett, K,"Bassett, K.","Bassett, Kimberley C.", Olsen, Matthew,Olsen,Olsen, M,"Olsen, M."," Olsen, Matthew", Myers, William H.,Myers,Myers, W,"Myers, W."," Myers, William H.",, Sabat, Michal,Sabat,Sabat, M,"Sabat, M."," Sabat, Michal", Harman, W. Dean,Harman,Harman, W,"Harman, W."," Harman, W. Dean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kubarovsky, V.; Battaglieri, M.; De Vita, R.; Goett, J.; Guo, L.; Mutchler, G. S.; Stoler, P.; Weygand, D. P.; Ambrozewicz, P.; Anghinolfi, M.; Asryan, G.; Avakian, H.; Bagdasaryan, H.; Baillie, N.; Ball, J. P.; Baltzell, N. A.; Batourine, V.; Bedlinskiy, I.; Bellis, M.; Benmouna, N.; Berman, B. L.; Biselli, A. S.; Bouchigny, S.; Boiarinov, S.; Bradford, R.; Branford, D.; Briscoe, W. J.; Brooks, W. K.; Bueltmann, S.; Burkert, V. D.; Butuceanu, C.; Calarco, J. R.; Careccia, S. L.; Carman, D. S.; Chen, S.; Clinton, E.; Cole, P. L.; Collins, P.; Coltharp, P.; Crabb, D.; Crannell, H.; Crede, V.; Cummings, J. P.; De Masi, R.; Dale, D.; De Sanctis, E.; Degtyarenko, P. V.; Deur, A.; Dharmawardane, K. V.; Djalali, C.; Dodge, G. E.; Donnelly, J.; Doughty, D.; Dugger, M.; Dzyubak, O. P.; Egiyan, H.; Egiyan, K. S.; Elouadrhiri, L.; Eugenio, P.; Fedotov, G.; Funsten, H.; Gabrielyan, M. Y.; Gan, L.; Garcon, M.; Gasparian, A.; Gavalian, G.; Gilfoyle, G. P.; Giovanetti, K. L.; Girod, F. X.; Glamazdin, O.; Goetz, J. T.; Golovach, E.; Gonenc, A.; Gordon, C. I. O.; Gothe, R. W.; Griffioen, K. A.; Guidal, M.; Guler, N.; Gyurjyan, V.; Hadjidakis, C.; Hafidi, K.; Hakobyan, R. S.; Hardie, J.; Hersman, F. W.; Hicks, K.; Hleiqawi, I.; Holtrop, M.; Hyde-Wright, C. E.; Ilieva, Y.; Ireland, D. G.; Ishkhanov, B. S.; Isupov, E. L.; Ito, M. M.; Jenkins, D.; Jo, H. S.; Joo, K.; Juengst, H. G.; Kellie, J. D.; Khandaker, M.; Kim, W.; Klein, A.; Klein, F. J.; Klimenko, A. V.; Kossov, M.; Kramer, L. H.; Kuhn, J.; Kuhn, S. E.; Kuleshov, S. V.; Lachniet, J.; Laget, J. M.; Langheinrich, J.; Lawrence, D.; Lee, T.; Li, Ji; Livingston, K.; Lu, H.; MacCormick, M.; Markov, N.; McKinnon, B.; Mecking, B. A.; Melone, J. J.; Mestayer, M. D.; Meyer, C. A.; Mibe, T.; Mikhailov, K.; Minehart, R.; Mirazita, M.; Miskimen, R.; Mochalov, V.; Mokeev, V.; Morand, L.; Morrow, S. A.; Moteabbed, M.; Nadel-Turonski, P.; Nakagawa, I.; Nasseripour, R.; Niccolai, S.; Niculescu, G.; Niculescu, I.; Niczyporuk, B. B.; Niroula, M. R.; Niyazov, R. A.; Nozar, M.; Osipenko, M.; Ostrovidov, A. I.; Park, K.; Pasyuk, E.; Paterson, C.; Pierce, J.; Pivnyuk, N.; Pocanic, D.; Pogorelko, O.; Pozdniakov, S.; Price, J. W.; Prok, Y.; Protopopescu, D.; Raue, B. A.; Riccardi, G.; Ricco, G.; Ripani, M.; Ritchie, B. G.; Ronchetti, F.; Rosner, G.; Rossi, P.; Sabatie, F.; Salgado, C.; Santoro, J. P.; Sapunenko, V.; Schumacher, R. A.; Serov, V. S.; Sharabian, Y. G.; Shvedunov, N. V.; Smith, E. S.; Smith, L. C.; Sober, D. I.; Stavinsky, A.; Stepanyan, S. S.; Stepanyan, S.; Stokes, B. E.; Strakovsky, I. I.; Strauch, S.; Taiuti, M.; Tedeschi, D. J.; Teymurazyan, A.; Thoma, U.; Tkabladze, A.; Tkachenko, S.; Todor, L.; Tur, C.; Ungaro, M.; Vineyard, M. F.; Vlassov, A. V.; Weinstein, L. B.; Williams, M.; Wolin, E.; Wood, M. H.; Yegneswaran, A.; Zana, L.; Zhang, J.; Zhao, B.",Search for Theta(++) Pentaquarks in the Exclusive Reaction gamma p -> K(+)K(-)p,PHYSICAL REVIEW LETTERS,97,10,,,10.1103/PhysRevLett.97.102001,SEP 8 2006,2006,,,11,WOS:000240384300012,,,Kubarovsky,V.,V,Kubarovsky, V.,Kubarovsky,Kubarovsky, V,"Kubarovsky, V.","Kubarovsky, V.", Battaglieri, M.,Battaglieri,Battaglieri, M,"Battaglieri, M."," Battaglieri, M.", De Vita, R.,De Vita,De Vita, R,"De Vita, R."," De Vita, R.",, Goett, J.,Goett,Goett, J,"Goett, J."," Goett, J.", Guo, L.,Guo,Guo, L,"Guo, L."," Guo, L."," Mutchler, G. S."," Stoler, P."," Weygand, D. P."," Ambrozewicz, P."," Anghinolfi, M."," Asryan, G."," Avakian, H."," Bagdasaryan, H."," Baillie, N."," Ball, J. P."," Baltzell, N. A."," Batourine, V."," Bedlinskiy, I."," Bellis, M."," Benmouna, N."," Berman, B. L."," Biselli, A. S."," Bouchigny, S."," Boiarinov, S."," Bradford, R."," Branford, D."," Briscoe, W. J."," Brooks, W. K."," Bueltmann, S."," Burkert, V. D."," Butuceanu, C."," Calarco, J. R."," Careccia, S. L."," Carman, D. S."," Chen, S."," Clinton, E."," Cole, P. L."," Collins, P."," Coltharp, P."," Crabb, D."," Crannell, H."," Crede, V."," Cummings, J. P."," De Masi, R."," Dale, D."," De Sanctis, E."," Degtyarenko, P. V."," Deur, A."," Dharmawardane, K. V."," Djalali, C."," Dodge, G. E."," Donnelly, J."," Doughty, D."," Dugger, M."," Dzyubak, O. P."," Egiyan, H."," Egiyan, K. S."," Elouadrhiri, L."," Eugenio, P."," Fedotov, G."," Funsten, H."," Gabrielyan, M. Y."," Gan, L."," Garcon, M."," Gasparian, A."," Gavalian, G."," Gilfoyle, G. P."," Giovanetti, K. L."," Girod, F. X."," Glamazdin, O."," Goetz, J. T."," Golovach, E."," Gonenc, A."," Gordon, C. I. O."," Gothe, R. W."," Griffioen, K. A."," Guidal, M."," Guler, N."," Gyurjyan, V."," Hadjidakis, C."," Hafidi, K."," Hakobyan, R. S."," Hardie, J."," Hersman, F. W."," Hicks, K."," Hleiqawi, I."," Holtrop, M."," Hyde-Wright, C. E."," Ilieva, Y."," Ireland, D. G."," Ishkhanov, B. S."," Isupov, E. L."," Ito, M. M."," Jenkins, D."," Jo, H. S."," Joo, K."," Juengst, H. G."," Kellie, J. D."," Khandaker, M."," Kim, W."," Klein, A."," Klein, F. J."," Klimenko, A. V."," Kossov, M."," Kramer, L. H."," Kuhn, J."," Kuhn, S. E."," Kuleshov, S. V."," Lachniet, J."," Laget, J. M."," Langheinrich, J."," Lawrence, D."," Lee, T."," Li, Ji"," Livingston, K."," Lu, H."," MacCormick, M."," Markov, N."," McKinnon, B."," Mecking, B. A."," Melone, J. J."," Mestayer, M. D."," Meyer, C. A."," Mibe, T."," Mikhailov, K."," Minehart, R."," Mirazita, M."," Miskimen, R."," Mochalov, V."," Mokeev, V."," Morand, L."," Morrow, S. A."," Moteabbed, M."," Nadel-Turonski, P."," Nakagawa, I."," Nasseripour, R."," Niccolai, S."," Niculescu, G."," Niculescu, I."," Niczyporuk, B. B."," Niroula, M. R."," Niyazov, R. A."," Nozar, M."," Osipenko, M."," Ostrovidov, A. I."," Park, K."," Pasyuk, E."," Paterson, C."," Pierce, J."," Pivnyuk, N."," Pocanic, D."," Pogorelko, O."," Pozdniakov, S."," Price, J. W."," Prok, Y."," Protopopescu, D."," Raue, B. A."," Riccardi, G."," Ricco, G."," Ripani, M."," Ritchie, B. G."," Ronchetti, F."," Rosner, G."," Rossi, P."," Sabatie, F."," Salgado, C."," Santoro, J. P."," Sapunenko, V."," Schumacher, R. A."," Serov, V. S."," Sharabian, Y. G."," Shvedunov, N. V."," Smith, E. S."," Smith, L. C."," Sober, D. I."," Stavinsky, A."," Stepanyan, S. S."," Stepanyan, S."," Stokes, B. E."," Strakovsky, I. I."," Strauch, S."," Taiuti, M."," Tedeschi, D. J."," Teymurazyan, A."," Thoma, U."," Tkabladze, A."," Tkachenko, S."," Todor, L."," Tur, C."," Ungaro, M."," Vineyard, M. F."," Vlassov, A. V."," Weinstein, L. B."," Williams, M."," Wolin, E."," Wood, M. H."," Yegneswaran, A."," Zana, L."," Zhang, J."," Zhao, B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Philip J.; Cook, Roger; Currie, Amanda F.; Dawson, Lorna A.; Gange, Alan C.; Grayston, Susan J.; Treonis, Amy M.","Interactions between fertilizer addition, plants and the soil environment: Implications for soil faunal structure and diversity",APPLIED SOIL ECOLOGY,33,2,199,207,10.1016/j.apsoil.2005.11.004,19-Sep,2006,,,27,WOS:000239335600009,,,Murray,Philip,P,Murray, Philip J.,Murray,Murray, P,"Murray, P.","Murray, Philip J.", Cook, Roger,Cook,Cook, R,"Cook, R."," Cook, Roger", Currie, Amanda F.,Currie,Currie, A,"Currie, A."," Currie, Amanda F.",, Dawson, Lorna A.,Dawson,Dawson, L,"Dawson, L."," Dawson, Lorna A.", Gange, Alan C.,Gange,Gange, A,"Gange, A."," Gange, Alan C."," Grayston, Susan J."," Treonis, Amy M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mayes, Rick",Chronic politics: Health care security from FDR to George W. Bush,BUSINESS HISTORY REVIEW,80,3,587,589,,FAL 2006,2006,,,0,WOS:000242039200023,,,Mayes,Rick,R,Mayes, Rick,Mayes,Mayes, R,"Mayes, R.","Mayes, Rick",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Winiarski, Douglas L.",Themes in religion and American culture.,CHURCH HISTORY,75,3,702,705,10.1017/S0009640700099005,19-Sep,2006,,,0,WOS:000240652800041,,,Winiarski,Douglas,D,Winiarski, Douglas L.,Winiarski,Winiarski, D,"Winiarski, D.","Winiarski, Douglas L.",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dance, Daryl Cumber",Who was Cock Robin? A new reading of Erna Brodber's 'Jane and Louisa Will Soon Come Home',CLA JOURNAL-COLLEGE LANGUAGE ASSOCIATION,50,1,20,36,,19-Sep,2006,,,1,WOS:000244143000002,,,Dance,Daryl,D,Dance, Daryl Cumber,Dance,Dance, D,"Dance, D.","Dance, Daryl Cumber",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Owen, William J.",A new three-parameter extension to the Birnbaum-Saunders distribution,IEEE TRANSACTIONS ON RELIABILITY,55,3,475,479,10.1109/TR.2006.879646,19-Sep,2006,,,31,WOS:000240324800009,,,Owen,William,W,Owen, William J.,Owen,Owen, W,"Owen, W.","Owen, William J.",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gordon, John L., Jr.","'The great Dominion': Winston Churchill in Canada, 1900-1954.",INTERNATIONAL HISTORY REVIEW,28,3,619,621,,19-Sep,2006,,,0,WOS:000241051100036,,,Gordon,John,J,Gordon, John L.,Gordon,Gordon, J,"Gordon, J.","Gordon, John L., Jr.",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banko, John C.; Conover, C. Mitchell; Jensen, Gerald R.",The relationship between the value effect and industry affiliation,JOURNAL OF BUSINESS,79,5,2595,2616,10.1086/505245,19-Sep,2006,,,5,WOS:000242796800011,,,Banko,John,J,Banko, John C.,Banko,Banko, J,"Banko, J.","Banko, John C.", Conover, C. Mitchell,Conover,Conover, C,"Conover, C."," Conover, C. Mitchell", Jensen, Gerald R.,Jensen,Jensen, G,"Jensen, G."," Jensen, Gerald R.",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tobias, Carl",Nazi saboteurs on trial: A military tribunal and American law,JOURNAL OF CRIMINAL LAW & CRIMINOLOGY,97,1,365,375,,FAL 2006,2006,,,0,WOS:000244290600007,,,Tobias,Carl,C,Tobias, Carl,Tobias,Tobias, C,"Tobias, C.","Tobias, Carl",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dolan, Robert C.; Stevens, Jerry L.",Business conditions and economic analysis: An experiential learning program for economics students,JOURNAL OF ECONOMIC EDUCATION,37,4,395,405,10.3200/JECE.37.4.395-405,FAL 2006,2006,,,4,WOS:000241754800002,,,Dolan,Robert,R,Dolan, Robert C.,Dolan,Dolan, R,"Dolan, R.","Dolan, Robert C.", Stevens, Jerry L.,Stevens,Stevens, J,"Stevens, J."," Stevens, Jerry L.",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
